Repitition,Time,rho,SNR,n,Optimality Gap,Change Points
17,518.0163972377777,0.0,3.52,1000,0.43149604794293506,"[7, 231]"
18,518.020112991333,0.0,3.52,1000,0.10699016455865078,[499]
21,519.4273121356964,0.7,6.0,1000,0.7574190359696251,[]
22,518.7053959369659,0.7,6.0,1000,0.7657662003377733,[]
19,521.7556381225586,0.0,3.52,1000,0.0909381853504869,[495]
20,598.0267498493195,0.0,3.52,1000,0.08480231033785825,[498]
16,527.4181380271912,0.3,3.52,1000,0.17344186252050012,[485]
23,533.8538210391998,0.7,6.0,1000,0.2650827803653642,"[303, 412, 500]"
17,527.463262796402,0.3,3.52,1000,0.13577581876908434,[499]
18,528.3391149044037,0.3,3.52,1000,0.1839134817289802,"[312, 315, 498]"
21,529.9177870750427,0.0,3.52,1000,0.07319547475443626,[499]
22,528.937096118927,0.0,3.52,1000,0.40102365202913115,"[205, 822]"
19,532.8540141582489,0.3,3.52,1000,0.1287577942788209,[499]
20,629.2298359870911,0.3,3.52,1000,0.3101633291739325,"[316, 591]"
17,515.3916800022125,0.7,3.52,1000,0.2800945861533565,[498]
16,515.9506278038025,0.7,3.52,1000,0.2760230900026394,[499]
18,515.0741949081421,0.7,3.52,1000,0.30559267190296047,"[499, 526]"
23,518.142945766449,0.0,3.52,1000,0.398077029423988,"[251, 922]"
22,514.9318079948425,0.3,3.52,1000,0.1947989235799224,"[15, 397, 501]"
21,516.4538550376892,0.3,3.52,1000,0.12403606288988209,[501]
19,523.3123209476471,0.7,3.52,1000,0.28363112403060203,[500]
20,649.03142786026,0.7,3.52,1000,0.6231575424829008,"[186, 721]"
16,509.1211678981781,0.0,2.07,1000,0.4486920121702714,[782]
17,509.6303060054779,0.0,2.07,1000,0.15380435584834298,[499]
18,509.0941278934479,0.0,2.07,1000,0.4298111816842261,[131]
23,510.9449052810669,0.3,3.52,1000,0.1408517688739212,[502]
22,509.66195702552795,0.7,3.52,1000,0.7400703338977332,[]
21,511.009152173996,0.7,3.52,1000,0.7379408874581455,[]
19,526.9978301525116,0.0,2.07,1000,0.1444099256320067,[499]
20,559.4945290088654,0.0,2.07,1000,0.41388292612512634,[667]
16,508.80633783340454,0.3,2.07,1000,0.39324424873369657,"[412, 914]"
17,509.15836095809937,0.3,2.07,1000,0.3210136837264511,[539]
18,508.9255590438843,0.3,2.07,1000,0.1871406410437816,[499]
23,510.0448350906372,0.7,3.52,1000,0.656032239328956,"[127, 294]"
22,508.867733001709,0.0,2.07,1000,0.15174832601325333,[503]
21,509.77176904678345,0.0,2.07,1000,0.16283995312421634,"[332, 499]"
19,528.6863460540771,0.3,2.07,1000,0.2067560811904449,[499]
20,531.8427679538727,0.3,2.07,1000,0.2372712074044058,[508]
16,510.74333691596985,0.7,2.07,1000,0.30949994202105796,[499]
17,510.5171730518341,0.7,2.07,1000,0.3419891917733356,[498]
18,510.36328291893005,0.7,2.07,1000,0.6678477713067841,[]
22,510.1180799007416,0.3,2.07,1000,0.33560419504312433,[545]
23,511.84229826927185,0.0,2.07,1000,0.4363820740756225,"[49, 943]"
21,511.1321187019348,0.3,2.07,1000,0.494145008222993,"[69, 188]"
19,542.578531742096,0.7,2.07,1000,0.3943602088159505,"[330, 514]"
20,524.571231842041,0.7,2.07,1000,0.7044507807281054,[]
16,517.7884039878845,0.0,1.22,1000,0.2611605303602105,[567]
17,517.558534860611,0.0,1.22,1000,0.18916963726978936,[496]
18,517.4326498508453,0.0,1.22,1000,0.36405194232982135,[282]
22,516.966365814209,0.7,2.07,1000,0.3023684103831476,[499]
23,517.91623711586,0.3,2.07,1000,0.49839515769687787,"[199, 903]"
21,518.3149847984314,0.7,2.07,1000,0.6940853389067339,[]
19,557.6572458744049,0.0,1.22,1000,0.26909498501785756,"[419, 643]"
16,520.8924820423126,0.3,1.22,1000,0.23491881999443834,"[96, 500]"
17,520.8498978614807,0.3,1.22,1000,0.45890789486959466,[312]
20,522.9999511241913,0.0,1.22,1000,0.34320303256953694,[409]
18,520.7139678001404,0.3,1.22,1000,0.22589975983794833,[499]
22,521.0512700080872,0.0,1.22,1000,0.34937718795648554,"[77, 370]"
23,523.3227808475494,0.7,2.07,1000,0.7073493446146123,[]
21,523.8515110015869,0.0,1.22,1000,0.3304886604634504,[623]
19,619.5560500621796,0.3,1.22,1000,0.24143886082750957,[498]
16,524.0463361740112,0.7,1.22,1000,0.6257675501914681,[]
17,523.9291381835938,0.7,1.22,1000,0.6537571743644772,[]
20,525.4120481014252,0.3,1.22,1000,0.2879906300100121,[475]
18,525.0626418590546,0.7,1.22,1000,0.3553870659100254,[504]
22,525.2054710388184,0.3,1.22,1000,0.29079625647769797,"[394, 526]"
23,526.429446220398,0.0,1.22,1000,0.3720039376420099,[336]
21,528.3923950195312,0.3,1.22,1000,0.36912499411877575,[589]
19,646.133850812912,0.7,1.22,1000,0.6423999007196143,[]
16,519.221363067627,0.0,0.71,1000,0.4130802153566666,"[892, 992]"
17,519.2502300739288,0.0,0.71,1000,0.22267358390196104,[499]
18,519.0564570426941,0.0,0.71,1000,0.2918414794484909,[454]
20,519.8407230377197,0.7,1.22,1000,0.6494342163668133,[]
22,518.7802178859711,0.7,1.22,1000,0.6262655601283112,[]
23,520.8377120494843,0.3,1.22,1000,0.22294997742589076,[499]
21,523.2826001644135,0.7,1.22,1000,0.681667070677817,[]
19,611.8519327640533,0.0,0.71,1000,0.4258485246216587,[156]
16,505.02415895462036,0.3,0.71,1000,0.48403161684302415,[]
17,505.21966910362244,0.3,0.71,1000,0.3473726446210768,[453]
18,504.89432191848755,0.3,0.71,1000,0.36515805020457404,"[131, 371]"
20,504.99814200401306,0.0,0.71,1000,0.40562041079203803,"[150, 847]"
22,504.88763093948364,0.0,0.71,1000,0.2339089197530984,[491]
23,507.3585829734802,0.7,1.22,1000,0.6311308306185586,[]
21,513.0301578044891,0.0,0.71,1000,0.38085004445202075,[660]
19,538.9999549388885,0.3,0.71,1000,0.39890575989459426,"[759, 762]"
16,502.3861291408539,0.7,0.71,1000,0.5720381294614086,[]
17,502.10959577560425,0.7,0.71,1000,0.5843846821916698,[]
18,502.29210782051086,0.7,0.71,1000,0.5769607934812494,[]
20,502.2639801502228,0.3,0.71,1000,0.3218791569952042,[462]
22,502.326073884964,0.3,0.71,1000,0.36007444887698253,"[559, 775]"
23,506.6678411960602,0.0,0.71,1000,0.315522754721552,[435]
21,512.8000400066376,0.3,0.71,1000,0.4130604976731442,"[687, 690]"
19,517.5427680015564,0.7,0.71,1000,0.5861348445873464,[]
24,503.79660296440125,0.0,6.0,1000,0.10381660690948395,"[499, 732]"
25,503.8605070114136,0.0,6.0,1000,0.06954030098686177,[499]
26,503.62306904792786,0.0,6.0,1000,0.0631751472623408,[499]
20,503.95329904556274,0.7,0.71,1000,0.599788616264576,[]
22,504.11710000038147,0.7,0.71,1000,0.5600701768010798,[]
23,508.77843284606934,0.3,0.71,1000,0.26122455178339593,[500]
21,520.5828099250793,0.7,0.71,1000,0.5932597666547307,[]
27,512.816015958786,0.0,6.0,1000,0.06647766870291928,[497]
25,507.8134310245514,0.3,6.0,1000,0.09507343980764581,[499]
24,508.1088938713074,0.3,6.0,1000,0.09504679332880987,[499]
26,508.046856880188,0.3,6.0,1000,0.1661203989511236,[480]
28,508.29459977149963,0.0,6.0,1000,0.07800279798589826,[500]
29,508.22609996795654,0.0,6.0,1000,0.07306463206108457,[501]
23,513.3690040111542,0.7,0.71,1000,0.5641369471643678,[]
30,537.4064247608185,0.0,6.0,1000,0.07243830793909005,[499]
24,517.1722757816315,0.7,6.0,1000,0.5781771552644555,[600]
25,517.4719500541687,0.7,6.0,1000,0.2576235936126135,[499]
27,518.5240876674652,0.3,6.0,1000,0.40123013855925294,"[326, 690]"
26,517.1739809513092,0.7,6.0,1000,0.5449700038001538,[423]
28,517.3636960983276,0.3,6.0,1000,0.08180907980859753,[500]
29,517.3680119514465,0.3,6.0,1000,0.0963032842627236,[498]
31,526.1923060417175,0.0,6.0,1000,0.07542128303016155,[499]
30,552.4727499485016,0.3,6.0,1000,0.09123942675633466,[499]
24,524.4742348194122,0.0,3.52,1000,0.11113556245137156,"[420, 500]"
25,524.5690081119537,0.0,3.52,1000,0.1028391755643017,[498]
27,524.968199968338,0.7,6.0,1000,0.6150198577761934,[655]
26,524.3770570755005,0.0,3.52,1000,0.10057139782121156,[498]
28,524.7537050247192,0.7,6.0,1000,0.5725899905250931,"[204, 615]"
29,524.4068558216095,0.7,6.0,1000,0.22801815590237362,[499]
31,540.8346979618073,0.3,6.0,1000,0.09703404196569612,[499]
30,589.625538110733,0.7,6.0,1000,0.22771517662008786,[499]
24,531.2177941799164,0.3,3.52,1000,0.4493192452871235,[367]
25,531.18168592453,0.3,3.52,1000,0.24546954242440575,"[512, 539]"
26,531.5241959095001,0.3,3.52,1000,0.3665510232298244,"[406, 416]"
27,531.9495396614075,0.0,3.52,1000,0.09108527178268745,[499]
28,532.9225997924805,0.0,3.52,1000,0.45146012094794186,[143]
29,532.686526298523,0.0,3.52,1000,0.3281012651356425,[596]
31,558.7101490497589,0.7,6.0,1000,0.22780023933785534,[499]
30,626.509583234787,0.0,3.52,1000,0.24939029133067653,[]
24,530.6591627597809,0.7,3.52,1000,0.7309179552872032,[]
25,530.7307069301605,0.7,3.52,1000,0.29220643725243306,[499]
26,531.4144549369812,0.7,3.52,1000,0.5889829528622558,"[182, 672]"
27,531.5101017951965,0.3,3.52,1000,0.582490974287146,[]
