Repitition,Time,rho,SNR,n,Optimality Gap,Change Points
0,470.32429909706116,0.0,1.22,1000,0.40885521072195663,"[188, 817]"
3,470.41904878616333,0.0,1.22,1000,0.3170079697668659,"[225, 518, 535]"
2,470.424950838089,0.0,1.22,1000,0.25938361548888206,[501]
7,470.4707682132721,0.0,1.22,1000,0.21879666708273368,[500]
6,470.21632385253906,0.0,1.22,1000,0.24268159013588766,[499]
5,470.0754370689392,0.0,1.22,1000,0.49995101141179593,"[81, 530, 574, 599, 861]"
4,471.54785108566284,0.0,1.22,1000,0.5302605788233161,[731]
1,474.6064760684967,0.0,1.22,1000,0.25697400413091565,[497]
0,469.6461398601532,0.3,1.22,1000,0.5328180775159037,"[555, 604, 618, 631, 674]"
3,469.5071289539337,0.3,1.22,1000,0.5722911264537976,"[679, 684]"
2,469.67738699913025,0.3,1.22,1000,0.3300022927027488,[527]
7,469.6575801372528,0.3,1.22,1000,0.30599228320271427,[500]
6,469.79998803138733,0.3,1.22,1000,0.5909976746788853,"[615, 629, 649, 664, 751]"
5,469.2441899776459,0.3,1.22,1000,0.3979388870060372,"[450, 460, 599]"
4,472.028715133667,0.3,1.22,1000,0.30845507992089016,"[497, 907]"
1,480.92672777175903,0.3,1.22,1000,0.30200684291764046,[499]
0,478.22750997543335,0.7,1.22,1000,0.4118003630525819,"[472, 499]"
3,478.28825283050537,0.7,1.22,1000,0.475163477261159,"[391, 438, 445, 466, 497]"
7,478.0943899154663,0.7,1.22,1000,0.45597019949502887,"[459, 469, 485, 499, 712]"
2,478.20056104660034,0.7,1.22,1000,0.5772202914320188,"[499, 506, 596, 624, 657]"
6,478.2947039604187,0.7,1.22,1000,0.6272265401528822,"[303, 410, 417, 438, 466]"
5,478.1859562397003,0.7,1.22,1000,0.5886125377723481,"[503, 516, 543, 609, 713]"
4,480.60601115226746,0.7,1.22,1000,0.7083074045995934,"[524, 535, 812, 822, 864]"
1,490.23181200027466,0.7,1.22,1000,0.6662360382641981,"[73, 171, 180, 266, 882]"
0,483.8945519924164,0.0,0.71,1000,0.2996427658046178,[499]
3,483.81532096862793,0.0,0.71,1000,0.4382216020875795,"[213, 426, 434]"
7,483.7524480819702,0.0,0.71,1000,0.48978551042086205,[202]
2,483.76873779296875,0.0,0.71,1000,0.282022556081881,"[419, 499]"
6,483.7503197193146,0.0,0.71,1000,0.4233235318210926,"[332, 340, 396, 434, 861]"
5,483.5306308269501,0.0,0.71,1000,0.3142425089175877,"[108, 504]"
4,486.9500820636749,0.0,0.71,1000,0.3928334191850027,"[371, 381, 439, 467, 476]"
1,511.73575806617737,0.0,0.71,1000,0.29690582829694667,"[125, 491]"
0,501.84186124801636,0.3,0.71,1000,0.5482632371852606,"[18, 74, 926, 936, 948]"
3,502.10247898101807,0.3,0.71,1000,0.5077435849726956,"[676, 683, 797]"
7,502.0459449291229,0.3,0.71,1000,0.317915534312622,"[217, 508]"
2,502.1314368247986,0.3,0.71,1000,0.43263121637403784,"[391, 437, 447, 468, 484]"
6,502.18456506729126,0.3,0.71,1000,0.345502455371778,"[455, 585]"
5,502.388916015625,0.3,0.71,1000,0.3973436405071847,"[500, 551, 558, 587, 604]"
4,510.9957287311554,0.3,0.71,1000,0.40512786289206504,"[447, 465]"
1,542.8613681793213,0.3,0.71,1000,0.396945280039725,"[424, 689]"
0,523.3691000938416,0.7,0.71,1000,0.5858633263258004,"[664, 681, 686, 766, 783]"
3,523.2000849246979,0.7,0.71,1000,0.5300044400077646,"[286, 511, 570, 689]"
7,523.3972339630127,0.7,0.71,1000,0.4931081131378795,"[412, 418, 426, 441, 803]"
2,523.291934967041,0.7,0.71,1000,0.4170348559032217,[503]
6,523.2729322910309,0.7,0.71,1000,0.5811453974458313,"[690, 694, 700, 746, 757]"
5,523.3224260807037,0.7,0.71,1000,0.3942628417174482,"[498, 569, 588]"
4,532.3119180202484,0.7,0.71,1000,0.5315102980608347,"[86, 499, 577, 694, 703]"
1,568.512501001358,0.7,0.71,1000,0.5127207711389847,"[382, 395, 444, 452, 469]"
8,535.9679329395294,0.0,6.0,1000,0.10130553252823042,[499]
9,535.7796158790588,0.0,6.0,1000,0.09632132163048293,[500]
10,535.8746619224548,0.0,6.0,1000,0.09961596427795485,[499]
11,536.2541780471802,0.0,6.0,1000,0.10355326447925577,[499]
12,536.1076920032501,0.0,6.0,1000,0.11495048313771436,[499]
13,536.5681879520416,0.0,6.0,1000,0.11852682569677317,[498]
14,552.3647980690002,0.0,6.0,1000,0.12699976839432164,[499]
15,608.621298789978,0.0,6.0,1000,0.0,[499]
8,536.6509518623352,0.3,6.0,1000,0.14428136819221593,[499]
9,536.8326847553253,0.3,6.0,1000,0.5589246322586588,"[226, 396, 408, 420, 497]"
10,536.9263830184937,0.3,6.0,1000,0.14765460034957215,[499]
11,537.2414979934692,0.3,6.0,1000,0.16133623775444006,[502]
12,537.1699159145355,0.3,6.0,1000,0.08794269275519644,[499]
13,538.8702263832092,0.3,6.0,1000,0.14522442481366443,[499]
14,557.003612279892,0.3,6.0,1000,0.13307956760030992,[499]
15,709.9820821285248,0.3,6.0,1000,0.12775689782991417,[499]
8,531.2287712097168,0.7,6.0,1000,0.32021720168901263,[499]
9,531.3803217411041,0.7,6.0,1000,0.3274555300477847,[497]
10,531.4022009372711,0.7,6.0,1000,0.3063258100275054,[499]
11,531.3453481197357,0.7,6.0,1000,0.2820880873647708,[499]
12,531.3458349704742,0.7,6.0,1000,0.3250258277054277,[499]
13,534.4091548919678,0.7,6.0,1000,0.3121989677365312,[499]
14,572.0051128864288,0.7,6.0,1000,0.35360427010433676,[499]
15,617.3934650421143,0.7,6.0,1000,0.32491055886691617,[499]
8,532.6834270954132,0.0,3.52,1000,0.1584520294687602,[499]
9,532.7893650531769,0.0,3.52,1000,0.1728456921190452,[499]
10,532.5490369796753,0.0,3.52,1000,0.15922546953348063,[508]
11,532.6300070285797,0.0,3.52,1000,0.29008179407220525,"[463, 537]"
12,532.5005300045013,0.0,3.52,1000,0.15255419647132187,[499]
13,534.0400011539459,0.0,3.52,1000,0.14205648617704764,[499]
14,650.6913866996765,0.0,3.52,1000,0.14489921204580636,[495]
15,560.6367101669312,0.0,3.52,1000,0.14257130733171405,[499]
8,536.4952120780945,0.3,3.52,1000,0.18276290843754106,[499]
9,536.4539041519165,0.3,3.52,1000,0.6502498321803716,"[514, 531, 576, 658, 696]"
10,536.8445518016815,0.3,3.52,1000,0.6943695056021028,"[185, 789]"
11,536.611654996872,0.3,3.52,1000,0.7020090880346379,"[534, 564, 800]"
12,536.4598362445831,0.3,3.52,1000,0.2337124929959414,"[490, 497]"
13,538.7501249313354,0.3,3.52,1000,0.20010027983645634,[499]
14,725.271712064743,0.3,3.52,1000,0.23238541583320688,[499]
15,533.3531291484833,0.3,3.52,1000,0.21344524452622438,[495]
8,523.9893860816956,0.7,3.52,1000,0.4091086912141546,[499]
9,524.1365659236908,0.7,3.52,1000,0.7791459456914603,"[110, 655, 674, 695, 726]"
10,524.5879061222076,0.7,3.52,1000,0.3643192910535153,[499]
11,524.1059029102325,0.7,3.52,1000,0.38016287308691904,[499]
12,524.6531550884247,0.7,3.52,1000,0.4002057203805186,[503]
13,536.243085861206,0.7,3.52,1000,0.42725625933464545,"[416, 451, 500]"
14,583.0720548629761,0.7,3.52,1000,0.3830971669167345,[499]
15,517.2172501087189,0.7,3.52,1000,0.379882672824188,[499]
8,512.0273449420929,0.0,2.07,1000,0.20339384188815515,[499]
9,511.9380900859833,0.0,2.07,1000,0.5190061387119923,"[372, 444]"
10,512.0321762561798,0.0,2.07,1000,0.5903628163816674,"[215, 249, 275, 849]"
11,512.0709669589996,0.0,2.07,1000,0.4590895561602013,"[534, 574, 616]"
12,512.5874650478363,0.0,2.07,1000,0.2174457887753575,[505]
13,527.3462390899658,0.0,2.07,1000,0.20196500719891672,[499]
14,534.7917830944061,0.0,2.07,1000,0.18435582708560838,[498]
8,513.1577730178833,0.3,2.07,1000,0.2720986885671674,[499]
9,513.0710771083832,0.3,2.07,1000,0.7092938982893275,"[130, 346, 437, 956, 975]"
10,512.427805185318,0.3,2.07,1000,0.7061950636702323,[833]
15,514.6719219684601,0.0,2.07,1000,0.17160309467317467,[499]
11,512.6421689987183,0.3,2.07,1000,0.2754798052847163,[499]
12,513.0833296775818,0.3,2.07,1000,0.6335482644675993,[756]
13,542.0556380748749,0.3,2.07,1000,0.5792951861222105,"[529, 546, 630, 739]"
14,523.0484049320221,0.3,2.07,1000,0.6823162824270357,"[46, 534, 578, 815, 831]"
8,517.5331928730011,0.7,2.07,1000,0.5486400472768258,"[434, 440, 494, 498, 784]"
9,517.6688730716705,0.7,2.07,1000,0.6020895988807073,"[407, 410, 460, 469, 474]"
10,517.4900419712067,0.7,2.07,1000,0.4003596746258208,[499]
11,517.546893119812,0.7,2.07,1000,0.49434942043289104,"[471, 477, 485]"
15,518.3405330181122,0.3,2.07,1000,0.2719091727635385,[499]
12,517.4844210147858,0.7,2.07,1000,0.7503746192697979,"[634, 664, 787]"
13,563.4283859729767,0.7,2.07,1000,0.38930830340802663,"[499, 553]"
8,539.0890221595764,0.0,1.22,1000,0.24429464768822914,[499]
9,539.0161929130554,0.0,1.22,1000,0.5825277519545744,"[647, 705, 717, 773]"
10,538.8153829574585,0.0,1.22,1000,0.5714024608900918,"[534, 573, 775]"
11,538.7568151950836,0.0,1.22,1000,0.4135843956962769,"[407, 420, 504]"
14,540.8370847702026,0.7,2.07,1000,0.7773786400316182,"[147, 295, 301, 915, 926]"
15,539.8591799736023,0.7,2.07,1000,0.756930072243049,"[69, 556, 592, 803, 823]"
12,539.169928073883,0.0,1.22,1000,0.2524271468555915,[505]
13,626.995500087738,0.0,1.22,1000,0.23360004139720306,[499]
8,555.1207869052887,0.3,1.22,1000,0.2945587485701323,[499]
10,555.2089269161224,0.3,1.22,1000,0.6392669392328238,"[155, 333, 343, 437]"
9,555.4437181949615,0.3,1.22,1000,0.48568316853672483,"[560, 579, 603, 615]"
11,555.797464132309,0.3,1.22,1000,0.47998989581818713,"[334, 343, 437, 447, 516]"
14,556.181764125824,0.0,1.22,1000,0.5932431399220249,[80]
12,555.6243081092834,0.3,1.22,1000,0.30825386552887124,[499]
15,556.02960896492,0.0,1.22,1000,0.27837749562486813,[499]
13,757.9859800338745,0.3,1.22,1000,0.32082899186295316,"[499, 537]"
8,536.9988679885864,0.7,1.22,1000,0.5786982772505622,"[595, 607, 631]"
9,536.842120885849,0.7,1.22,1000,0.7265458010725494,"[118, 397, 430, 445, 454]"
10,537.2654409408569,0.7,1.22,1000,0.44458004974199544,"[486, 494, 498]"
11,537.3199880123138,0.7,1.22,1000,0.4035090452595552,[503]
12,536.5912621021271,0.7,1.22,1000,0.4203443064623138,[499]
14,538.3349478244781,0.3,1.22,1000,0.6125393900369003,"[498, 584, 616, 646, 833]"
15,538.0494959354401,0.3,1.22,1000,0.30754141482432834,[498]
13,604.3294818401337,0.7,1.22,1000,0.44572652972397303,[492]
8,511.3196589946747,0.0,0.71,1000,0.2915641232544399,"[426, 487, 491]"
9,511.57372522354126,0.0,0.71,1000,0.272632934630672,[497]
10,511.62439012527466,0.0,0.71,1000,0.32467441995472873,"[516, 527]"
11,510.9717140197754,0.0,0.71,1000,0.31568192329150846,"[469, 473, 487]"
12,511.0694577693939,0.0,0.71,1000,0.31609586321680705,"[526, 591]"
14,511.3943600654602,0.7,1.22,1000,0.6015584325951443,"[313, 397, 429, 469, 499]"
15,511.8622999191284,0.7,1.22,1000,0.6495268250736884,[323]
13,534.0751039981842,0.0,0.71,1000,0.40099597943593607,"[249, 536, 575, 617]"
8,505.19781517982483,0.3,0.71,1000,0.39717660183650133,"[445, 601]"
9,505.11473417282104,0.3,0.71,1000,0.5165512027739503,"[288, 295, 301, 311, 321]"
10,504.96098613739014,0.3,0.71,1000,0.49723169309746923,"[516, 598, 618, 721, 746]"
11,505.01809000968933,0.3,0.71,1000,0.502742594603997,"[282, 400, 429]"
12,504.231810092926,0.3,0.71,1000,0.4892859715549416,"[255, 261, 735, 839]"
14,505.5515148639679,0.0,0.71,1000,0.2880183433469616,[499]
15,506.7602949142456,0.0,0.71,1000,0.4194709344293629,"[326, 339, 445, 829, 852]"
13,511.92537808418274,0.3,0.71,1000,0.3144162224519374,[499]
8,503.8088688850403,0.7,0.71,1000,0.6059160048911919,"[83, 134, 450, 454]"
9,503.4722011089325,0.7,0.71,1000,0.4971724843316136,"[418, 422, 450, 469, 478]"
10,503.64274501800537,0.7,0.71,1000,0.6003608455514107,"[262, 391, 397, 428, 976]"
11,503.33170199394226,0.7,0.71,1000,0.5289794290853925,"[235, 444, 449, 660]"
12,503.71998929977417,0.7,0.71,1000,0.4329422434526026,"[499, 754, 758]"
14,504.64303493499756,0.3,0.71,1000,0.4033441059521859,"[218, 221, 605]"
15,506.8908369541168,0.3,0.71,1000,0.44482366333178613,"[517, 522, 528, 629]"
16,505.470330953598,0.0,6.0,1000,0.11451976876925897,[499]
17,505.2897081375122,0.0,6.0,1000,0.09519647806916659,[499]
13,507.1319680213928,0.7,0.71,1000,0.4618207236192102,"[450, 494, 499, 693, 697]"
19,505.3568389415741,0.0,6.0,1000,0.11726341752220905,[499]
18,505.5091371536255,0.0,6.0,1000,0.10939135776905135,[500]
20,505.3793740272522,0.0,6.0,1000,0.11736470858128555,[499]
14,505.3732089996338,0.7,0.71,1000,0.5943996516139792,"[252, 256, 529, 537, 757]"
15,507.49604201316833,0.7,0.71,1000,0.4304831085367698,"[0, 499]"
16,506.5631699562073,0.3,6.0,1000,0.1407729692836265,[499]
17,506.6017551422119,0.3,6.0,1000,0.13172812104800255,[499]
19,506.2565200328827,0.3,6.0,1000,0.14386172151012733,[499]
21,506.96928882598877,0.0,6.0,1000,0.10582213604237355,[499]
18,506.47255778312683,0.3,6.0,1000,0.1545466788437729,[499]
20,506.70688796043396,0.3,6.0,1000,0.21710899781482487,"[499, 896]"
22,506.2746350765228,0.0,6.0,1000,0.11221455350531256,[498]
23,509.7867839336395,0.0,6.0,1000,0.11752133892341828,[498]
16,506.86111783981323,0.7,6.0,1000,0.6819759056572193,"[149, 412, 428, 477, 497]"
17,506.7855906486511,0.7,6.0,1000,0.29453167088571075,[499]
19,506.7507688999176,0.7,6.0,1000,0.31328539173961684,[499]
21,506.73631405830383,0.3,6.0,1000,0.14659371137082922,[499]
18,506.75120878219604,0.7,6.0,1000,0.26785125942234117,[500]
20,506.2219271659851,0.7,6.0,1000,0.3033942302769931,[499]
22,506.58114886283875,0.3,6.0,1000,0.1648564018736887,[498]
23,512.5666809082031,0.3,6.0,1000,0.13818936087196956,[499]
16,508.81942796707153,0.0,3.52,1000,0.1174168384309696,[497]
17,508.67973494529724,0.0,3.52,1000,0.1489674197399441,[498]
18,508.76040410995483,0.0,3.52,1000,0.16008647066941778,[499]
19,509.06239891052246,0.0,3.52,1000,0.14094828891820624,[499]
20,508.84769105911255,0.0,3.52,1000,0.15169736067551992,[500]
21,509.2360723018646,0.7,6.0,1000,0.2621147310485793,[499]
22,509.1948502063751,0.7,6.0,1000,0.32317794097522556,[499]
23,519.1896109580994,0.7,6.0,1000,0.31540959104957983,[499]
16,513.5347988605499,0.3,3.52,1000,0.19506238957381886,[499]
17,513.6983201503754,0.3,3.52,1000,0.1705486673070868,[501]
19,513.3010711669922,0.3,3.52,1000,0.2004679092915822,[500]
18,513.5060343742371,0.3,3.52,1000,0.23713376524488042,[500]
20,513.4846448898315,0.3,3.52,1000,0.21826546762672186,[500]
21,513.5177080631256,0.0,3.52,1000,0.1547389738870893,[500]
22,513.6938209533691,0.0,3.52,1000,0.16174150165495382,[498]
23,527.5723161697388,0.0,3.52,1000,0.1343027787552272,[499]
16,517.541097164154,0.7,3.52,1000,0.8193810582886577,"[106, 132, 303, 322, 899]"
17,517.6303958892822,0.7,3.52,1000,0.37525039364246165,[499]
18,517.4303958415985,0.7,3.52,1000,0.8041279545304804,"[197, 243, 268, 477, 499]"
19,517.7216460704803,0.7,3.52,1000,0.3987214124069652,[498]
20,517.5815968513489,0.7,3.52,1000,0.378332796920973,[499]
21,517.6487228870392,0.3,3.52,1000,0.5810097335815213,"[516, 531, 574, 623, 628]"
22,518.7557890415192,0.3,3.52,1000,0.22602419815274588,[496]
23,548.4556827545166,0.3,3.52,1000,0.15417817159171865,[499]
16,528.6655168533325,0.0,2.07,1000,0.19507514084767574,[500]
17,528.7093710899353,0.0,2.07,1000,0.5405149673369185,[334]
18,528.8626229763031,0.0,2.07,1000,0.20351709702247833,[500]
19,528.8595902919769,0.0,2.07,1000,0.6196651156777422,"[540, 560, 800]"
20,528.8380529880524,0.0,2.07,1000,0.5806931169195511,"[534, 574, 741]"
21,528.7597119808197,0.7,3.52,1000,0.3711545201543609,[499]
22,529.3201341629028,0.7,3.52,1000,0.7666380597867287,"[298, 307, 311, 358, 365]"
23,565.1774988174438,0.7,3.52,1000,0.6998914680169278,"[301, 554, 672, 686]"
16,542.4357802867889,0.3,2.07,1000,0.2638830188016705,[500]
18,542.410059928894,0.3,2.07,1000,0.294606940217627,[505]
17,542.6722388267517,0.3,2.07,1000,0.2629226991246077,[499]
19,542.5755770206451,0.3,2.07,1000,0.28782665953833486,[499]
20,542.4236800670624,0.3,2.07,1000,0.3484810068601708,"[470, 475, 483, 498]"
21,542.6018397808075,0.0,2.07,1000,0.22533707922636062,[500]
22,543.8935499191284,0.0,2.07,1000,0.2001980000658468,[499]
23,624.5531048774719,0.0,2.07,1000,0.18852075818347033,[499]
16,549.2919628620148,0.7,2.07,1000,0.5753576516917556,"[440, 443, 455, 464]"
18,549.300751209259,0.7,2.07,1000,0.40894697104266153,[499]
17,549.7192351818085,0.7,2.07,1000,0.5197833041592782,"[430, 445, 449, 453, 478]"
20,549.6171929836273,0.7,2.07,1000,0.5827895073266287,"[412, 665]"
21,549.4209489822388,0.3,2.07,1000,0.5501509428355091,"[548, 567, 611, 623, 645]"
19,549.9037470817566,0.7,2.07,1000,0.38993104667390033,[499]
22,555.5589561462402,0.3,2.07,1000,0.7030578385879644,"[534, 573, 814, 853, 993]"
23,720.8271670341492,0.3,2.07,1000,0.25999379233884984,[498]
16,548.5382549762726,0.0,1.22,1000,0.5156037124426686,"[145, 743]"
18,548.4670288562775,0.0,1.22,1000,0.571835033933103,"[534, 564, 808]"
17,548.3686239719391,0.0,1.22,1000,0.2187871360755425,[498]
20,548.2953929901123,0.0,1.22,1000,0.45339819959701155,"[534, 574, 621]"
19,548.4697318077087,0.0,1.22,1000,0.44981444791379754,"[385, 392, 398]"
21,548.5490989685059,0.7,2.07,1000,0.40948669489646494,"[499, 764]"
22,557.6503069400787,0.7,2.07,1000,0.6889121062543675,"[282, 391, 397, 429, 864]"
23,649.5867021083832,0.7,2.07,1000,0.400296756077325,[499]
16,520.1915488243103,0.3,1.22,1000,0.30423514354850456,[500]
17,519.7565281391144,0.3,1.22,1000,0.3423322330269564,"[499, 503, 508, 524]"
18,520.3140110969543,0.3,1.22,1000,0.42638582117391566,"[516, 534, 574, 594, 711]"
20,520.1061179637909,0.3,1.22,1000,0.29376628835493235,[498]
19,519.9506351947784,0.3,1.22,1000,0.5859619479723758,"[280, 293, 392, 406]"
21,519.8834788799286,0.0,1.22,1000,0.24460882503425366,[499]
22,530.3205959796906,0.0,1.22,1000,0.29269303811891967,[487]
23,555.8774049282074,0.0,1.22,1000,0.4490561399530211,"[375, 423, 730]"
16,515.8239300251007,0.7,1.22,1000,0.571225404746799,"[414, 422, 449, 469, 478]"
17,516.0555038452148,0.7,1.22,1000,0.4440165098198299,[499]
18,515.9019019603729,0.7,1.22,1000,0.5652449458528125,"[545, 550, 630, 635, 641]"
19,515.7148458957672,0.7,1.22,1000,0.6347424983834744,"[584, 590, 623, 651, 672]"
21,515.811356306076,0.3,1.22,1000,0.30011622693106377,[499]
20,516.0364179611206,0.7,1.22,1000,0.43140107696646557,[499]
22,539.3610701560974,0.3,1.22,1000,0.31449258638049665,"[499, 828]"
23,533.3494498729706,0.3,1.22,1000,0.3068668750860287,[501]
16,522.010283946991,0.0,0.71,1000,0.4094160569326006,"[379, 430, 440, 452]"
17,521.83815574646,0.0,0.71,1000,0.4092608057014897,"[355, 437, 960]"
18,521.9527721405029,0.0,0.71,1000,0.28287087954142237,[499]
19,522.1111268997192,0.0,0.71,1000,0.29350074879422455,"[325, 503]"
20,522.1611566543579,0.0,0.71,1000,0.5072994560825269,[245]
21,522.6158180236816,0.7,1.22,1000,0.4954925313791741,"[446, 472, 478, 503]"
22,548.7996680736542,0.7,1.22,1000,0.4549097618148241,"[480, 487]"
16,531.6296379566193,0.3,0.71,1000,0.3199402607328084,[498]
17,531.4483392238617,0.3,0.71,1000,0.328295646748675,[501]
18,531.5491771697998,0.3,0.71,1000,0.4768577158977077,"[383, 426, 434]"
19,531.3593020439148,0.3,0.71,1000,0.3531767254444383,"[452, 481, 487, 491, 499]"
23,534.1874048709869,0.7,1.22,1000,0.5972246360116652,"[274, 581]"
20,531.4767401218414,0.3,0.71,1000,0.29717542059574076,[502]
21,531.6006369590759,0.0,0.71,1000,0.3015046031096155,[521]
22,581.7521710395813,0.0,0.71,1000,0.30038562083386655,[499]
16,550.5046019554138,0.7,0.71,1000,0.39734407745890915,"[498, 793, 797]"
17,550.4303169250488,0.7,0.71,1000,0.6244842511333246,"[516, 529, 617, 872, 878]"
18,550.2968082427979,0.7,0.71,1000,0.4702036219032456,"[257, 262, 527, 533, 574]"
19,550.3995358943939,0.7,0.71,1000,0.6499647056179393,"[522, 535, 895, 991]"
20,550.227264881134,0.7,0.71,1000,0.5106191328765325,"[517, 522, 531, 560, 571]"
23,551.1020429134369,0.0,0.71,1000,0.28702820281636354,[499]
21,550.2872331142426,0.3,0.71,1000,0.42926082245702224,"[213, 386, 556, 592, 620]"
22,649.6640131473541,0.3,0.71,1000,0.4219679910757615,"[366, 369, 437, 722]"
24,551.6572849750519,0.0,6.0,1000,0.11247413190108173,[498]
25,551.7076511383057,0.0,6.0,1000,0.09724038700637787,[500]
26,551.9550409317017,0.0,6.0,1000,0.10940021995453648,[499]
27,551.7158041000366,0.0,6.0,1000,0.11177083139515777,[499]
28,551.6282529830933,0.0,6.0,1000,0.07734696272386457,[499]
21,551.7453389167786,0.7,0.71,1000,0.6409139447953013,"[599, 614, 680, 683, 815]"
23,552.9481148719788,0.3,0.71,1000,0.4231356770047575,"[516, 534, 583, 591, 594]"
