Repitition,Time,rho,SNR,n,Optimality Gap,Change Points
9,340.20735478401184,0.0,6.0,1000,3.179129008979924e-05,[499]
10,370.0913460254669,0.0,6.0,1000,0.0,[499]
6,546.1352820396423,0.7,0.71,1000,0.40500749423321614,"[423, 430, 443]"
1,511.85086607933044,0.7,0.71,1000,0.33449706058991896,[466]
7,505.4869010448456,0.7,0.71,1000,0.3384283647042283,[499]
4,505.4576590061188,0.7,0.71,1000,0.40538396622502576,"[346, 587]"
8,503.4506039619446,0.0,6.0,1000,0.17572811603068972,[500]
11,391.1712667942047,0.0,6.0,1000,9.249154204182416e-05,[499]
13,336.35015392303467,0.0,6.0,1000,0.0,[500]
12,398.42953085899353,0.0,6.0,1000,0.0,[499]
9,558.116219997406,0.3,6.0,1000,0.2042255425812368,[499]
10,512.2158331871033,0.3,6.0,1000,0.164355181272231,[499]
15,450.00988388061523,0.0,6.0,1000,0.0,[500]
14,456.7566499710083,0.0,6.0,1000,0.0,[500]
8,479.7972209453583,0.3,6.0,1000,0.03343035249468435,[499]
11,492.14609837532043,0.3,6.0,1000,0.013598436962584745,[499]
12,469.0526659488678,0.3,6.0,1000,0.0,[499]
13,549.020425081253,0.3,6.0,1000,0.1927076684514502,[499]
9,517.5098729133606,0.7,6.0,1000,0.22739086135469352,[499]
10,501.69535994529724,0.7,6.0,1000,0.24102401874397011,[499]
15,498.49871492385864,0.3,6.0,1000,0.014779821904716075,[499]
14,497.78653383255005,0.3,6.0,1000,0.00840609765066482,[499]
8,502.41257190704346,0.7,6.0,1000,0.2538496378804073,[499]
11,508.47359013557434,0.7,6.0,1000,0.2747384644778774,[500]
12,548.6707761287689,0.7,6.0,1000,0.26675929165912715,[499]
13,526.8435380458832,0.7,6.0,1000,0.2541611782205231,[500]
9,507.13406801223755,0.0,3.52,1000,0.16316086217352727,[498]
10,502.42576909065247,0.0,3.52,1000,0.10249571166668855,[498]
15,501.0732021331787,0.7,6.0,1000,0.2512893636696918,[499]
14,500.9158880710602,0.7,6.0,1000,0.23395897068963747,[499]
11,443.60281205177307,0.0,3.52,1000,0.0,[499]
8,501.3365309238434,0.0,3.52,1000,0.007537334082559853,[499]
12,519.8210508823395,0.0,3.52,1000,0.15052961437140994,[498]
13,502.9451639652252,0.0,3.52,1000,0.032408247509779574,[499]
9,494.79992866516113,0.3,3.52,1000,0.20008679341306007,[498]
10,492.44542837142944,0.3,3.52,1000,0.1618213286601789,[499]
15,490.3391320705414,0.0,3.52,1000,0.131937200918169,[499]
14,489.8619248867035,0.0,3.52,1000,0.1588943762503211,[499]
11,493.551549911499,0.3,3.52,1000,0.14073300036048664,[500]
8,501.1277801990509,0.3,3.52,1000,0.1629590599805482,[499]
12,509.2834429740906,0.3,3.52,1000,0.1738390899572401,[498]
13,503.35369873046875,0.3,3.52,1000,0.18689227183150434,[499]
9,495.53944993019104,0.7,3.52,1000,0.24678064174663703,[499]
10,490.88673305511475,0.7,3.52,1000,0.25613240538321574,[498]
15,488.22835087776184,0.3,3.52,1000,0.150834237842131,[499]
14,487.101350069046,0.3,3.52,1000,0.1755855556911903,[498]
11,491.6819152832031,0.7,3.52,1000,0.2740484129092838,[499]
8,502.48075795173645,0.7,3.52,1000,0.24179842185225378,[499]
12,497.7882721424103,0.7,3.52,1000,0.25625132243092574,[500]
9,492.7604248523712,0.0,2.07,1000,0.150046614206763,[497]
13,495.6361060142517,0.7,3.52,1000,0.2479773161142936,[498]
10,491.15450501441956,0.0,2.07,1000,0.1326117858756331,[499]
15,490.1812810897827,0.7,3.52,1000,0.26365535679062113,[491]
14,490.67550802230835,0.7,3.52,1000,0.25176545130693,[500]
11,497.7150909900665,0.0,2.07,1000,0.15703565825933705,[499]
8,510.76836609840393,0.0,2.07,1000,0.15280988300233952,[499]
9,504.1383707523346,0.3,2.07,1000,0.16957626072354387,[499]
12,506.55762815475464,0.0,2.07,1000,0.13681999192953345,[499]
10,502.2016839981079,0.3,2.07,1000,0.17412129271577503,[499]
13,505.759220123291,0.0,2.07,1000,0.14971006445166088,[496]
15,500.743479013443,0.0,2.07,1000,0.15608752369576318,[499]
14,499.3444700241089,0.0,2.07,1000,0.14804236436324236,[499]
11,503.72328090667725,0.3,2.07,1000,0.17528327662019344,[499]
8,529.3600339889526,0.3,2.07,1000,0.1604473607777563,[499]
9,505.67801809310913,0.7,2.07,1000,0.2837106167636409,[504]
15,503.5628137588501,0.3,2.07,1000,0.16985229251427977,[499]
10,504.7525951862335,0.7,2.07,1000,0.27558828292140297,[499]
12,506.1554489135742,0.3,2.07,1000,0.18079608440366202,[499]
14,502.68962931632996,0.3,2.07,1000,0.1618389586135947,[499]
13,506.9190447330475,0.3,2.07,1000,0.17992200119219423,[499]
11,513.1716740131378,0.7,2.07,1000,0.6658269743110123,[307]
8,555.6316449642181,0.7,2.07,1000,0.26919009836135915,[499]
9,496.6780080795288,0.0,1.22,1000,0.16173975551388858,[491]
15,496.0656099319458,0.7,2.07,1000,0.2860862988817199,[498]
10,496.1075909137726,0.0,1.22,1000,0.14463343237123216,[499]
14,495.52170181274414,0.7,2.07,1000,0.6053781729486407,[634]
12,497.6267759799957,0.7,2.07,1000,0.31618022838141024,"[19, 499]"
13,497.4873881340027,0.7,2.07,1000,0.27434576446499725,[499]
11,505.9481670856476,0.0,1.22,1000,0.15367995783017652,[499]
8,573.459764957428,0.0,1.22,1000,0.15770967476836897,[496]
9,507.72590017318726,0.3,1.22,1000,0.20976991550047133,[499]
15,507.13776421546936,0.0,1.22,1000,0.1469406279540915,[500]
14,506.13967204093933,0.0,1.22,1000,0.15713105658268997,[498]
10,507.9204001426697,0.3,1.22,1000,0.1896816723539479,[499]
12,508.8515613079071,0.0,1.22,1000,0.13833092926048263,[499]
13,509.63564682006836,0.0,1.22,1000,0.13358674866141246,[503]
11,518.9488089084625,0.3,1.22,1000,0.288065645508558,[470]
8,632.3576757907867,0.3,1.22,1000,0.2087649946017653,[486]
9,503.5924401283264,0.7,1.22,1000,0.6732156269035772,[996]
14,503.62902212142944,0.3,1.22,1000,0.19327171356824288,[499]
15,503.9695520401001,0.3,1.22,1000,0.17673701626433608,[500]
10,503.8998899459839,0.7,1.22,1000,0.655909614237356,"[106, 862]"
12,505.6102912425995,0.3,1.22,1000,0.24211713831952492,"[505, 952]"
13,505.88906502723694,0.3,1.22,1000,0.18179669490380893,[499]
11,523.5297689437866,0.7,1.22,1000,0.4888028992899166,"[397, 627]"
8,582.6912298202515,0.7,1.22,1000,0.7148208418386188,"[811, 827]"
14,498.74070620536804,0.7,1.22,1000,0.26223003317303556,[499]
9,499.3367569446564,0.0,0.71,1000,0.14711443337592597,[498]
15,499.6225891113281,0.7,1.22,1000,0.6340410884951955,"[10, 789]"
10,498.9755048751831,0.0,0.71,1000,0.19013013300882273,"[205, 497]"
12,498.88272309303284,0.7,1.22,1000,0.6653786286602592,[]
13,499.4800729751587,0.7,1.22,1000,0.27012820480282146,[499]
11,520.079696893692,0.0,0.71,1000,0.19032606176257313,[499]
8,535.1415510177612,0.0,0.71,1000,0.1636473262736666,[490]
14,504.72351002693176,0.0,0.71,1000,0.17330107190056795,[499]
9,504.68857192993164,0.3,0.71,1000,0.17115389637578338,[499]
15,504.2263650894165,0.0,0.71,1000,0.17747525909788314,[499]
10,504.4776439666748,0.3,0.71,1000,0.19073359307759033,[498]
12,505.05687499046326,0.0,0.71,1000,0.1645359247679733,[500]
13,506.0040068626404,0.0,0.71,1000,0.14755963156186172,[500]
11,567.4940192699432,0.3,0.71,1000,0.1976038125133096,[499]
8,514.2394518852234,0.3,0.71,1000,0.2088374422125628,[500]
14,498.5322816371918,0.3,0.71,1000,0.18410551789404236,[499]
15,498.7413902282715,0.3,0.71,1000,0.25115733269691864,"[473, 632]"
9,499.1191658973694,0.7,0.71,1000,0.5860780495655906,"[522, 549]"
10,499.5238869190216,0.7,0.71,1000,0.490124958017279,[328]
12,501.03296518325806,0.3,0.71,1000,0.19824155180859082,[498]
13,504.7432131767273,0.3,0.71,1000,0.33473704876720844,[573]
11,586.6285150051117,0.7,0.71,1000,0.5342489613074674,"[126, 855]"
8,498.5034899711609,0.7,0.71,1000,0.6408718637397981,[]
14,493.9120280742645,0.7,0.71,1000,0.46689133238939284,[376]
15,494.22717094421387,0.7,0.71,1000,0.39397212034257845,"[276, 522]"
16,494.25994896888733,0.0,6.0,1000,0.12602601019993998,[499]
17,495.04005885124207,0.0,6.0,1000,0.18942055790711293,[495]
12,498.76282715797424,0.7,0.71,1000,0.4798501706237726,"[63, 414]"
13,506.7262349128723,0.7,0.71,1000,0.4712341948694376,"[293, 804]"
18,460.3410348892212,0.0,6.0,1000,0.0,[499]
21,353.0604820251465,0.0,6.0,1000,0.0,[499]
22,354.2265501022339,0.0,6.0,1000,0.0,[499]
20,367.88034105300903,0.0,6.0,1000,0.0,[500]
19,495.32018399238586,0.0,6.0,1000,0.15189403444310545,[498]
16,492.03046107292175,0.3,6.0,1000,0.18606676119459453,[498]
17,491.86665511131287,0.3,6.0,1000,0.18718011283625088,[500]
23,503.73554515838623,0.0,6.0,1000,0.18211590943873002,[497]
18,576.6579260826111,0.3,6.0,1000,0.14092361031417475,[498]
21,521.4652853012085,0.3,6.0,1000,0.0,[499]
22,529.2711441516876,0.3,6.0,1000,2.264508883925082e-05,[499]
20,544.1636092662811,0.3,6.0,1000,0.13807005738195247,[499]
19,506.3739228248596,0.3,6.0,1000,0.0,[499]
16,521.065535068512,0.7,6.0,1000,0.26856931602030326,[499]
17,523.1290991306305,0.7,6.0,1000,0.2163494397597689,[498]
23,542.6061062812805,0.3,6.0,1000,0.1853327300154064,[499]
18,565.9151589870453,0.7,6.0,1000,0.2517661681540144,[499]
21,549.0172259807587,0.7,6.0,1000,0.31892380258473185,[499]
22,542.5758328437805,0.7,6.0,1000,0.2791547558464443,[499]
20,535.2877130508423,0.7,6.0,1000,0.27612026550729696,[499]
19,521.9233510494232,0.7,6.0,1000,0.27258895861705695,[500]
16,518.8983361721039,0.0,3.52,1000,0.14727053095149326,[498]
17,519.7866101264954,0.0,3.52,1000,0.12783607591066648,[500]
23,534.9560809135437,0.7,6.0,1000,0.3843325765314404,"[502, 667]"
21,450.00218176841736,0.0,3.52,1000,0.0,[499]
18,555.947206735611,0.0,3.52,1000,0.12658288548989907,[499]
19,430.6193678379059,0.0,3.52,1000,0.0,[499]
22,531.3221430778503,0.0,3.52,1000,0.17952544684183303,[498]
20,528.7410798072815,0.0,3.52,1000,0.15422204378548904,[499]
16,525.1990149021149,0.3,3.52,1000,0.2959285802369535,"[32, 499]"
17,528.3191938400269,0.3,3.52,1000,0.12781451199706037,[498]
23,490.1581161022186,0.0,3.52,1000,0.0,[499]
21,563.0812947750092,0.3,3.52,1000,0.1626618589043738,[499]
18,549.9916958808899,0.3,3.52,1000,0.19035005787631926,[499]
19,537.9803042411804,0.3,3.52,1000,0.18269559053374773,[499]
22,535.3252120018005,0.3,3.52,1000,0.1623377957286022,[498]
20,532.0859551429749,0.3,3.52,1000,0.185141014132143,[497]
16,523.295825958252,0.7,3.52,1000,0.2910721282067949,[500]
17,526.6384379863739,0.7,3.52,1000,0.28375735061658397,[500]
23,565.7871179580688,0.3,3.52,1000,0.15741052808860895,[499]
21,564.5653200149536,0.7,3.52,1000,0.27759986766341554,[500]
18,545.092885017395,0.7,3.52,1000,0.22140353707813545,[499]
19,534.4081935882568,0.7,3.52,1000,0.4930624773925295,[551]
20,527.7850120067596,0.7,3.52,1000,0.5356599342972455,[452]
22,531.1455249786377,0.7,3.52,1000,0.8257681369388836,[990]
16,518.7328059673309,0.0,2.07,1000,0.17987990727680833,[493]
17,515.6851577758789,0.0,2.07,1000,0.14301467422193478,[499]
23,551.2146739959717,0.7,3.52,1000,0.7201412080480658,[327]
21,532.0266280174255,0.0,2.07,1000,0.08937898960453962,[499]
18,527.00084400177,0.0,2.07,1000,0.16412322629586737,[499]
19,522.4909520149231,0.0,2.07,1000,0.14169588140447525,[499]
20,518.3803157806396,0.0,2.07,1000,0.1643298552174622,[496]
22,521.8875091075897,0.0,2.07,1000,0.14298344857375514,[498]
16,522.118545293808,0.3,2.07,1000,0.15277571940620654,[500]
17,528.8834221363068,0.3,2.07,1000,0.15335713449276825,[499]
23,609.9862959384918,0.0,2.07,1000,0.1390273672215587,[499]
21,532.0740542411804,0.3,2.07,1000,0.11039152206292954,[499]
18,529.6224977970123,0.3,2.07,1000,0.1515195220290216,[499]
19,527.2136378288269,0.3,2.07,1000,0.19184937257902956,[499]
20,526.7107210159302,0.3,2.07,1000,0.24339510382512167,"[208, 502]"
22,529.2880971431732,0.3,2.07,1000,0.1409350091731526,[499]
16,514.9879128932953,0.7,2.07,1000,0.27232234826931473,[498]
17,523.2121839523315,0.7,2.07,1000,0.6225860014474986,"[348, 805]"
23,608.7255058288574,0.3,2.07,1000,0.17456751536423382,[499]
21,521.1257820129395,0.7,2.07,1000,0.7363155027123738,[990]
18,517.9547581672668,0.7,2.07,1000,0.25952973075499486,[500]
19,517.3142647743225,0.7,2.07,1000,0.7554420130505644,"[37, 42]"
20,514.9442899227142,0.7,2.07,1000,0.40052302964625414,[550]
22,519.0346901416779,0.7,2.07,1000,0.263450537128897,[499]
16,530.1499240398407,0.0,1.22,1000,0.13564925479453416,[499]
17,530.1837499141693,0.0,1.22,1000,0.1473561464300261,[499]
23,599.2561590671539,0.7,2.07,1000,0.3011349433158647,[501]
19,519.1770730018616,0.0,1.22,1000,0.15553462849516606,[500]
21,520.9444448947906,0.0,1.22,1000,0.15750706750186075,[499]
18,520.2099647521973,0.0,1.22,1000,0.13544509527067686,[499]
20,517.8164808750153,0.0,1.22,1000,0.15742455171026978,[498]
22,517.9945011138916,0.0,1.22,1000,0.14385054980519352,[499]
16,504.4657428264618,0.3,1.22,1000,0.17163152342483395,[498]
17,517.1292457580566,0.3,1.22,1000,0.16700943063789606,[499]
23,559.3150646686554,0.0,1.22,1000,0.13585998453293924,[499]
19,513.7440359592438,0.3,1.22,1000,0.5938849730593192,[826]
18,514.0102529525757,0.3,1.22,1000,0.18519401999332605,[499]
21,514.4522321224213,0.3,1.22,1000,0.4887006573160706,[319]
20,510.9349739551544,0.3,1.22,1000,0.17612338027105265,[499]
22,512.4283730983734,0.3,1.22,1000,0.1843491915041554,[499]
16,509.72875595092773,0.7,1.22,1000,0.43009509101608356,"[316, 445]"
17,536.9975390434265,0.7,1.22,1000,0.30136659296656737,[496]
23,531.0997629165649,0.3,1.22,1000,0.19467137489177266,[]
19,512.4961240291595,0.7,1.22,1000,0.3021101063060465,[504]
21,512.8397266864777,0.7,1.22,1000,0.27810987461043635,[499]
18,513.3947780132294,0.7,1.22,1000,0.498899551101754,"[346, 659]"
20,511.7834930419922,0.7,1.22,1000,0.3107435240992964,"[1, 498]"
22,513.3569149971008,0.7,1.22,1000,0.5723129085724298,"[134, 368]"
16,520.5232870578766,0.0,0.71,1000,0.14138058382700736,[499]
17,546.084969997406,0.0,0.71,1000,0.19103540935623647,[530]
23,522.3089690208435,0.7,1.22,1000,0.29905866791308516,[499]
19,515.7732191085815,0.0,0.71,1000,0.16848718130954565,[499]
20,514.6092250347137,0.0,0.71,1000,0.5074400922008949,[97]
21,515.7098686695099,0.0,0.71,1000,0.19795656908229228,"[497, 791]"
18,515.678277015686,0.0,0.71,1000,0.18034153128742036,[502]
22,520.9657647609711,0.0,0.71,1000,0.16848608056990888,[499]
16,519.0321249961853,0.3,0.71,1000,0.20908489793599228,[496]
17,581.5536019802094,0.3,0.71,1000,0.20891317177214255,[498]
19,515.3009340763092,0.3,0.71,1000,0.4514125797262403,[747]
20,515.0168879032135,0.3,0.71,1000,0.2056469529859216,[502]
21,515.5124201774597,0.3,0.71,1000,0.17752548082709102,[498]
18,515.4100391864777,0.3,0.71,1000,0.18288001635307008,[499]
23,519.1309270858765,0.0,0.71,1000,0.17349364005141427,[498]
22,520.7512800693512,0.3,0.71,1000,0.21020072191794972,[498]
16,524.6872670650482,0.7,0.71,1000,0.43564719446296735,"[369, 402]"
17,615.9971330165863,0.7,0.71,1000,0.3080867375851175,[498]
19,503.7150719165802,0.7,0.71,1000,0.5893262616931867,[]
20,503.5027928352356,0.7,0.71,1000,0.4306661518939205,"[377, 713]"
21,503.83606600761414,0.7,0.71,1000,0.30007793923679094,[499]
18,504.0228228569031,0.7,0.71,1000,0.5996811190337886,[1]
23,506.3515110015869,0.3,0.71,1000,0.5139875799902565,[966]
22,511.48774790763855,0.7,0.71,1000,0.45684033428692195,"[360, 705]"
24,459.1040418148041,0.0,6.0,1000,0.0,[499]
25,413.56274819374084,0.0,6.0,1000,0.0,[499]
30,402.5437068939209,0.0,6.0,1000,0.0,[499]
28,438.142391204834,0.0,6.0,1000,0.0,[499]
26,460.39580607414246,0.0,6.0,1000,0.0,[499]
27,494.00950384140015,0.0,6.0,1000,0.007992671352276303,[499]
29,494.1456778049469,0.0,6.0,1000,0.1477657305160187,[499]
23,496.6128249168396,0.7,0.71,1000,0.5878458921970231,"[830, 833]"
24,501.0066440105438,0.3,6.0,1000,0.17917788830451603,[498]
25,602.9773859977722,0.3,6.0,1000,0.01609855471001401,[499]
31,427.55247378349304,0.0,6.0,1000,0.0,[499]
28,527.5669729709625,0.3,6.0,1000,0.18354444053631028,[499]
30,529.6894509792328,0.3,6.0,1000,0.13320198703676872,[500]
26,517.6391129493713,0.3,6.0,1000,0.006693403448658641,[499]
27,509.4558219909668,0.3,6.0,1000,0.06366852832364556,[498]
29,509.5114150047302,0.3,6.0,1000,0.19745680104406718,[500]
24,515.1492478847504,0.7,6.0,1000,0.2529393294941543,[499]
25,582.3356738090515,0.7,6.0,1000,0.872148603993151,[823]
31,531.5420911312103,0.3,6.0,1000,0.17693648207600596,[499]
28,511.15683674812317,0.7,6.0,1000,0.2762654671599961,[499]
30,512.7343292236328,0.7,6.0,1000,0.25954890273893455,[499]
26,507.533164024353,0.7,6.0,1000,0.2859828458218136,[499]
27,503.76574897766113,0.7,6.0,1000,0.24209343950691106,[499]
29,504.5107100009918,0.7,6.0,1000,0.24789351456970657,[499]
24,523.1641209125519,0.0,3.52,1000,0.16074523367910729,[499]
25,529.7555778026581,0.0,3.52,1000,0.013972040386651443,[498]
31,509.7436218261719,0.7,6.0,1000,0.27258976145052916,[499]
28,499.9429497718811,0.0,3.52,1000,0.14817192960507458,[499]
30,500.5073320865631,0.0,3.52,1000,0.17638185538234283,[496]
26,495.6094899177551,0.0,3.52,1000,0.02085536844958602,[499]
27,496.87538981437683,0.0,3.52,1000,0.007742331480078745,[499]
29,498.8006970882416,0.0,3.52,1000,0.1353381047130389,[499]
24,545.6740479469299,0.3,3.52,1000,0.16370016809172172,[498]
25,530.1986801624298,0.3,3.52,1000,0.17090767323312336,[503]
31,519.3419070243835,0.0,3.52,1000,0.07824771580093949,[499]
28,512.340708732605,0.3,3.52,1000,0.12259244627528014,[500]
26,510.3946371078491,0.3,3.52,1000,0.17753927601677458,[500]
30,513.2867760658264,0.3,3.52,1000,0.16621106593057816,[499]
27,511.76148891448975,0.3,3.52,1000,0.10912187137518174,[499]
29,513.1506199836731,0.3,3.52,1000,0.1664815588489454,[499]
24,560.8234610557556,0.7,3.52,1000,0.2515906437113258,[499]
25,516.337681055069,0.7,3.52,1000,0.27384221438798606,[499]
26,507.43405413627625,0.7,3.52,1000,0.25811104580800087,[499]
28,508.643098115921,0.7,3.52,1000,0.2828272820796795,[504]
31,511.9316029548645,0.3,3.52,1000,0.1514434780676238,[498]
30,509.8515269756317,0.7,3.52,1000,0.22997854675381557,[499]
27,508.5594561100006,0.7,3.52,1000,0.248185841588394,[496]
29,513.2132232189178,0.7,3.52,1000,0.28086590835817016,[499]
24,564.2707078456879,0.0,2.07,1000,0.17286750008657534,[498]
25,512.0914287567139,0.0,2.07,1000,0.13119584505524218,[498]
26,508.9162368774414,0.0,2.07,1000,0.14948260943887445,[499]
28,509.9837749004364,0.0,2.07,1000,0.1433139079163026,[499]
